ID,Account_Number_of_Vendor_or_Creditor
4500174023_160,0
4500174023_150,0
4500174023_140,0
4500174023_130,0
4500174023_120,0
4500174023_100,0
4500174023_80,0
4500174023_50,0
4500174023_40,0
4500172730_260,0
4500174113_1,0
4500172730_320,0
4500172730_220,0
4500174037_830,0
4500174037_840,0
4500174037_850,0
4500174037_860,0
4500159326_110,0
4500161500_110,0
4210142027_10,0
4500159332_110,0
4500160920_100,0
4500174037_870,0
4500172730_250,0
4500159333_110,0
4500159329_110,0
4500172730_80,0
4500159330_110,0
4500173102_20,0
4500174037_820,0
4500174037_810,0
4500174092_10,0
4500174127_1,0
4500174037_750,0
4500174037_760,0
5500008312_10,0
4500174037_770,0
4500172730_100,0
4500174037_780,0
4500172730_110,0
4500174093_10,0
4500172730_180,0
4210142004_10,0
4500174037_790,0
4500174037_800,0
4500159323_110,0
4500172730_340,0
4500174037_710,0
4500173895_20,0
4500174005_10,0
4500173533_10,0
4500173999_10,0
4210141991_10,0
4210139219_30,0
4500173993_10,0
4220040118_10,0
4500174090_10,0
4500174090_30,0
4210142025_20,0
4210142011_10,0
4300012861_10,0
4500174007_10,0
4500174006_10,0
4220040163_10,0
4500174121_1,0
4300012987_10,0
4500174058_30,0
4500173534_10,0
4210141760_10,0
4500173995_10,0
4500174057_10,0
4220039814_20,0
4500174098_1,0
4500174004_10,0
4210142007_10,0
4210142007_20,0
4500174061_10,0
4500174008_10,0
4500174061_20,0
4210142016_10,0
4220040162_10,0
4300013237_10,0
4210141202_10,0
4500174059_10,0
4210141988_20,0
4210141988_10,0
4500173998_10,0
4500174060_10,0
4500174090_20,0
4500174089_10,0
4210142025_10,0
4500174087_10,0
4210142029_10,0
4500174010_10,0
4210142020_10,0
4500174055_10,0
4500174032_10,0
4500174002_10,0
6000037829_10,0
4220039436_30,0
4500174009_10,0
4500174012_10,0
4500174003_10,0
4500173994_10,0
4500174084_10,0
4210139205_20,0
4500168627_20,0
6000037829_20,0
4500174111_20,0
4500174112_10,0
4500174088_10,0
4500174064_10,0
4500174009_40,0
4500174010_20,0
4500174009_30,0
4500173919_20,0
4500174111_10,0
4500174009_20,0
4220039016_80,0
4220039035_70,0
4210142035_30,0
4500174063_140,0
4220038970_20,0
4220038970_30,0
4220039016_70,0
4210142030_10,0
4500171605_10,0
4220040133_10,0
4500174148_10,0
4210142035_10,0
4500174141_10,0
4500174157_10,0
4220039016_60,0
4300013238_10,0
4220039016_50,0
4210142035_40,0
4210142035_50,0
4500174174_1,0
4210142041_10,0
4220039830_20,0
4500174164_10,0
4220039035_80,0
4500174163_10,0
4500174158_10,0
4220039035_90,0
4500172258_10,0
4210142035_20,0
4210142056_10,0
4220039621_20,0
4300013243_10,0
4500174200_1,0
4500171468_10,0
4500173896_50,0
4500174147_1,0
4210142048_10,0
4500173761_10,0
4500174201_1,0
4210141986_50,0
4210141986_60,0
4210141986_70,0
4210141986_40,0
4500174162_1,0
4210141986_30,0
4210141986_20,0
4210141986_10,0
4220039621_30,0
4500159327_110,0
4500174199_1,0
4500174208_10,0
4500174150_10,0
4500174161_1,0
4300013244_10,0
5500008154_10,0
4500174129_10,0
4210142046_10,0
4210142044_10,0
4500174129_20,0
4220039265_180,0
4500174165_1,0
4500174160_1,0
4500174202_1,0
4210142032_10,0
4220040167_10,0
4500174155_10,0
4500174154_10,0
4220039265_170,0
4500174063_70,0
4500174137_10,0
4500174063_50,0
4210142031_20,0
4210142031_30,0
4500174156_10,0
4210142055_20,0
4500169736_10,0
4220040165_10,0
4500174152_10,0
4500174145_10,0
4300013246_10,0
4210142049_10,0
4210142045_10,0
4210142045_20,0
4210142037_10,0
4500174128_1,0
4220040168_10,0
4500174210_1,0
4500174063_60,0
4210142033_10,0
4500174209_1,0
4210142038_10,0
4230002815_10,0
4230002821_10,0
4210142031_10,0
4210142042_10,0
4220040166_10,0
4210142043_10,0
4220040169_10,0
4500174132_20,0
4210142034_10,0
4500172605_10,0
4500174132_10,0
4500174140_10,0
4500174151_30,0
4210142054_20,0
4210142054_10,0
4500174151_20,0
4500174151_10,0
4500171441_10,0
4210142052_10,0
4230002822_10,0
4500170535_10,0
4500174177_10,0
4500174153_10,0
4220038224_30,0
4210142033_20,0
4400010302_10,0
4210140799_20,0
4210142047_10,0
4300013241_10,0
45006002_10,0
4300013242_10,0
4210142047_20,0
4500174063_80,0
4500174063_90,0
4300013239_10,0
4400010305_10,0
4500174063_120,0
4500174063_100,0
4300013240_10,0
4210140799_10,0
4230002821_20,0
4500174131_1,0
4500174063_130,0
4210142040_10,0
4500174063_40,0
4210142051_10,0
4500174063_20,0
4500174130_1,0
4500174063_10,0
4500174063_30,0
4220040144_10,0
4210142050_10,0
4500174205_10,0
4210140799_30,0
4400010300_10,0
4400010301_10,0
45006000_10,0
4500174063_110,0
4500174223_160,0
4500174223_90,0
4500174223_50,0
4500171577_10,0
4500171903_240,0
4500174223_10,0
4500174237_10,0
4500171903_230,0
4500171903_340,0
4500160734_10,0
4500171903_330,0
4500171903_250,0
4000006668_10,0
4500174223_170,0
4500174223_760,0
4500174223_380,0
4500174223_180,0
4500174223_220,0
4500174217_20,0
4500174217_10,0
4500174223_130,0
4500174223_230,0
4500174223_110,0
4500174223_250,0
4500171903_260,0
4500174223_370,0
4500174223_780,0
4500171903_270,0
4500174223_770,0
4500174223_790,0
4500174223_150,0
4500174223_800,0
4210142075_10,0
4500174223_350,0
4500174223_580,0
6000037836_10,0
4500174223_390,0
4220039839_30,0
4220039839_20,0
4210142087_30,0
4210142087_20,0
4210139344_10,0
4210142073_20,0
4210142073_70,0
4500174261_10,0
4210142073_80,0
4210142073_40,0
4000006603_10,0
4210142073_10,0
4210142073_30,0
4210142073_50,0
4500174223_330,0
4220040181_10,0
4210142073_60,0
4210142087_10,0
6000037832_10,0
4500174223_60,0
4500174223_120,0
4210141968_30,0
4500174223_140,0
4500174223_190,0
4220038310_20,0
4500174223_240,0
4220038310_40,0
4500174223_260,0
4500174223_400,0
4210141961_50,0
4500174223_410,0
4220040179_10,0
4500174223_450,0
4500172371_10,0
4500174223_460,0
4500174223_470,0
4500174262_10,0
4500174223_640,0
4210142075_20,0
4210141981_20,0
6000037830_50,0
4500171903_440,0
4500171903_430,0
4500171903_420,0
4500174223_500,0
4500174223_510,0
4500174227_10,0
4500174223_520,0
4500171903_500,0
4500174223_530,0
4500171903_410,0
4000006668_20,0
4500171903_400,0
4500174223_540,0
4500174223_210,0
4500174212_50,0
4500174223_340,0
4000006673_20,0
4000006673_10,0
4500171903_510,0
4500171903_570,0
4500174223_650,0
6000037830_60,0
6000037830_70,0
6000037830_30,0
6000037830_20,0
4500174215_10,0
4500171903_610,0
4500174226_10,0
4500174235_20,0
4500174235_10,0
4500171903_600,0
4500174223_700,0
4500171903_590,0
4500174223_730,0
4500174223_740,0
4500174223_750,0
4500171903_580,0
6000037830_40,0
4500174223_690,0
4500171903_190,0
4500174223_30,0
4500174222_1,0
4500173393_10,0
4210142094_20,0
4210142098_10,0
4500174223_310,0
4500174263_1,0
4500174223_320,0
4500174223_600,0
4500174223_610,0
4500174231_1,0
4210142082_10,0
4500174223_620,0
4500174223_710,0
4500174223_720,0
4500174233_1,0
4500174223_810,0
4500159743_10,0
4500159743_30,0
4500159743_20,0
4500174219_30,0
4500174219_40,0
4500174219_10,0
4500174223_630,0
4500174258_10,0
4230002806_30,0
4230002806_40,0
4500174242_1,0
4500174213_110,0
4500174213_100,0
4500174243_1,0
4500174244_1,0
4500174213_80,0
4500174213_70,0
4500174213_50,0
4500174213_40,0
6000037834_10,0
4500174213_10,0
4500174213_170,0
4500174259_10,0
4500174246_1,0
4500174213_160,0
4500174213_140,0
4500174213_130,0
4500174213_90,0
4500174213_60,0
4500174213_30,0
4500174213_20,0
4210142094_10,0
4500173954_10,0
6000037835_10,0
4500174213_120,0
4500174265_1,0
6000037833_10,0
4500174224_130,0
4500174224_120,0
4500174224_110,0
4500174224_100,0
4500174224_90,0
4500174224_80,0
4210142107_10,0
4500174224_70,0
4500174224_60,0
4500174224_50,0
4500174224_140,0
4500174224_40,0
4500174224_380,0
4500174224_370,0
4500174224_220,0
4500174224_20,0
4210142072_10,0
4210142072_20,0
4500174234_1,0
4210142102_20,0
4500174219_20,0
4500174264_1,0
4500174224_30,0
4500174224_150,0
4500174224_160,0
4500174224_170,0
6000037833_30,0
6000037833_20,0
4210142086_10,0
4500174224_10,0
4500174224_230,0
4500174224_390,0
4500174224_360,0
4500174224_350,0
4500174224_340,0
4500174224_330,0
4500174224_320,0
4500174224_310,0
4500174224_300,0
4500174224_290,0
4500174224_280,0
4500174224_270,0
4500174224_260,0
4500174224_250,0
4500174224_240,0
4500174224_210,0
4500174224_200,0
4500174224_190,0
4500174224_180,0
4500174239_1,0
4500171903_30,0
4500174213_150,0
4500174211_10,0
4500171903_390,0
4500171903_380,0
4210142091_10,0
4500174223_670,0
4500174223_680,0
4500174223_490,0
4500174223_550,0
4210142102_50,0
4500174214_10,0
4500174223_560,0
4500174223_660,0
4210142090_10,0
4500171903_360,0
4500171903_220,0
4500171903_210,0
4500171903_70,0
4500171903_60,0
4500174223_480,0
4500171903_40,0
4500174223_20,0
4500174223_40,0
4500171903_540,0
4210142089_10,0
4500171903_530,0
4210142085_10,0
4210142092_10,0
4210142080_10,0
4500174223_80,0
4500174223_100,0
4300013178_10,0
4500174223_290,0
4500174223_360,0
4500174223_420,0
4500174223_430,0
4210142102_10,0
4210142102_40,0
4500171903_160,0
4500171903_100,0
4500171903_90,0
4500171903_80,0
4500171903_20,0
4500171903_10,0
4500174220_20,0
4500174220_10,0
4500174223_440,0
4500171903_560,0
4500174223_570,0
4500171903_550,0
4500174223_590,0
4800002779_10,0
4500171903_370,0
4500171903_200,0
4500171903_50,0
4220040176_20,0
4500174260_10,0
4500171903_180,0
4500171903_150,0
4500174225_10,0
4210142102_30,0
4500174223_70,0
4500171903_140,0
4210136201_20,0
4500174223_270,0
4500174223_280,0
4500174223_300,0
4500171903_130,0
4500174218_50,0
4500174218_40,0
4500174218_30,0
4500174218_20,0
4500174211_20,0
4500171903_120,0
4500174218_10,0
4500174211_30,0
4500174211_40,0
4500171903_110,0
4220040176_10,0
4500171903_170,0
4500174240_1,0
4220040177_10,0
4500171903_660,0
4500171903_650,0
4500171903_640,0
4500171903_630,0
4500171903_620,0
4500171903_520,0
4500171903_490,0
4500171903_480,0
4500171903_470,0
4500171903_460,0
4500174241_1,0
4500171903_450,0
4500171903_350,0
4500171903_320,0
4210142099_30,0
4210142099_10,0
4210142070_10,0
4210142108_10,0
4500171903_310,0
4500171903_300,0
4210142057_10,0
4500171903_290,0
4500171903_280,0
4500174238_1,0
4500174223_200,0
6000037830_10,0
4500173013_670,0
4500173013_580,0
4500173013_600,0
4500174236_10,0
4000006768_10,0
4000006810_10,0
4500173013_640,0
4500173013_20,0
4000006809_10,0
4000006808_10,0
4000006807_10,0
4500173013_280,0
4210142058_70,0
4500173013_230,0
4500173013_210,0
4500173013_610,0
4500173013_620,0
4500173013_590,0
4210142106_30,0
4500173013_560,0
4210142106_40,0
4210142106_50,0
4210142106_110,0
4210142106_60,0
4500173013_870,0
4210142106_70,0
4210142106_80,0
4210142106_90,0
4210142106_100,0
4210142106_20,0
4500173013_570,0
4500173013_1150,0
4500174236_20,0
4500174236_30,0
4210138800_20,0
4500173013_900,0
4500173013_890,0
4500173013_1000,0
4500173013_1060,0
4500173013_1070,0
4210142058_20,0
4500173013_180,0
4500173013_130,0
4500173013_380,0
4210142077_10,0
4500173013_860,0
4500173013_760,0
4500173013_1110,0
4210142106_10,0
4500173013_300,0
4500173013_370,0
4500173824_30,0
4500173013_450,0
4500173013_430,0
4500173824_40,0
4500173824_20,0
4500173824_10,0
4210142067_10,0
4210138943_40,0
4210141874_30,0
4210138943_10,0
4210141874_40,0
4500174230_20,0
4500173013_30,0
4500173013_460,0
4220040175_10,0
4500173013_630,0
4500173013_110,0
4500173013_10,0
4500173013_1210,0
4500173013_880,0
4500173013_770,0
4500173013_840,0
4000006802_10,0
4500173013_250,0
4500173013_740,0
4500173013_720,0
45006047_10,0
4500173013_260,0
4000006801_10,0
4500173013_710,0
4500173013_700,0
4500173013_40,0
4000006797_10,0
4500173013_650,0
4500173013_510,0
4000006798_10,0
4000006799_10,0
4500173013_520,0
4000006800_10,0
4210142083_10,0
4500173013_500,0
4500173013_490,0
4500173013_420,0
4500173013_360,0
4500173013_330,0
4500173013_290,0
4500173013_340,0
4500173013_270,0
4500173013_390,0
4500173013_780,0
4000006796_10,0
4500173013_690,0
4500173013_350,0
4500173013_320,0
4210142058_50,0
4500173013_850,0
4500173013_200,0
4500173013_150,0
4000006806_10,0
4500173013_120,0
4500173013_90,0
4000006805_10,0
4210142083_20,0
4000006804_10,0
4000006785_20,0
4500173013_910,0
4000006803_10,0
4500173013_240,0
4500170599_10,0
4000006785_30,0
4210142058_30,0
4500173013_80,0
4500173013_70,0
4500173013_1220,0
4500173013_1030,0
4500173013_60,0
4000006785_10,0
5500008172_10,0
4500173013_50,0
4210142074_10,0
5500008167_10,0
4500173013_220,0
4500174079_10,0
4500173013_680,0
4500173013_310,0
4500159629_100,0
4500173013_930,0
4500173013_1090,0
4500173013_170,0
4300013247_10,0
4500173013_440,0
4210142101_20,0
4210142088_10,0
4210142076_10,0
4500173013_940,0
6000037831_10,0
4500174077_40,0
4210141417_70,0
4210142071_10,0
4500173013_480,0
4210142101_10,0
4500173013_190,0
4500173013_1230,0
4500173013_1200,0
4500173013_1190,0
4210135620_200,0
4500173013_1080,0
4500173013_990,0
4500173013_1040,0
4500173013_140,0
4500173013_920,0
4500173013_550,0
4500173013_100,0
4500173013_970,0
4500173013_530,0
4500173013_1130,0
4500173013_810,0
4500173013_160,0
4500173013_540,0
4500173013_1120,0
4500173013_1010,0
4500174232_10,0
4500173013_1100,0
4500173013_1050,0
4600000195_10,0
4220040171_10,0
4500174079_20,0
4210142078_10,0
5500008323_10,0
4500173013_1020,0
4220039985_10,0
4500173013_830,0
4500173013_470,0
4500173013_660,0
4500174221_10,0
4500173013_750,0
4500173013_730,0
4500173013_400,0
4210142105_10,0
4500173013_800,0
4500173013_410,0
4210142058_10,0
4500173013_950,0
4500174079_70,0
4500173013_960,0
4500174079_40,0
6000037836_20,0
4500173013_980,0
4500174079_50,0
4500174079_30,0
4500174079_60,0
4220040178_10,0
4600000194_10,0
4210142058_40,0
4220039919_10,0
4500173013_1170,0
4500173013_1180,0
4220039290_20,0
4500173013_820,0
4500173013_1160,0
4210142058_60,0
4500173013_1140,0
4500173013_790,0
4210142114_20,0
4500174337_1,0
4500174282_10,0
4500159892_20,0
4210142114_30,0
4500174324_1,0
4210142114_10,0
4500174317_10,0
4210142114_100,0
4500174320_10,0
4210142114_140,0
4500174322_10,0
4500174348_1,0
4210142114_130,0
4500174316_10,0
6000037838_20,0
4300013261_10,0
4210142114_40,0
4210142114_110,0
4210142113_10,0
4210142114_60,0
4210142114_80,0
4210142113_20,0
4500174282_80,0
4500174282_20,0
4210142114_50,0
4210142081_10,0
4300013259_10,0
4210142121_10,0
4210142114_90,0
6000037838_10,0
4210142114_120,0
4210142114_150,0
4210142142_10,0
4220040185_10,0
4500174279_30,0
4210142114_70,0
4500174352_1,0
4210142141_10,0
4210142131_20,0
6000037838_30,0
4500174332_1,0
6000037837_10,0
4500174245_10,0
4210142136_10,0
4500168930_30,0
4220040186_10,0
4500174310_1,0
4500174230_10,0
4210141886_10,0
4500169649_10,0
4210142081_50,0
4500174269_10,0
4210142081_20,0
4500174268_10,0
4500169424_10,0
4500173190_10,0
4210140683_20,0
4500174267_10,0
4210142081_60,0
4210142139_10,0
4210142120_10,0
4210142115_10,0
4500174279_60,0
4500171545_10,0
4210140683_10,0
4500174334_1,0
4500174279_10,0
4500174338_1,0
4210142131_10,0
4210141886_20,0
4210142146_10,0
4210142126_10,0
4500174349_1,0
4210142121_20,0
6000037838_40,0
4210142125_10,0
4210142081_40,0
4500174344_1,0
4500174343_1,0
4210142126_20,0
4210142114_170,0
4300013249_10,0
4500174321_10,0
4500174279_40,0
4500174282_70,0
4500174333_1,0
4500174282_60,0
4500174351_1,0
4500174350_10,0
4500174308_10,0
4210142079_40,0
4500174282_50,0
4500174282_40,0
4500174282_30,0
4500173050_10,0
4210142081_30,0
4500174282_100,0
4500174285_10,0
4500174282_90,0
4500174325_1,0
4210142079_30,0
4500174342_1,0
4210142136_20,0
4500174339_1,0
4500174279_50,0
4210142114_160,0
4300012994_20,0
4500174302_20,0
4500174296_10,0
4500174296_20,0
4210142110_30,0
4210142110_40,0
4500174271_160,0
4500174271_150,0
4500174271_140,0
4220040183_10,0
4500174302_10,0
4210142139_20,0
4500174340_1,0
4210142122_10,0
4210142111_20,0
4210142111_30,0
4210142111_40,0
4210141476_10,0
4210142111_10,0
4210142112_20,0
4210142112_30,0
4210142122_20,0
4210142112_40,0
4210142139_30,0
4500174323_30,0
4210142135_10,0
4210142135_20,0
4220038501_30,0
4220038501_60,0
4500174266_20,0
4500174266_10,0
4500174271_180,0
4210142124_10,0
4500174271_170,0
4500174330_1,0
4500164789_10,0
4500174281_10,0
4500170571_10,0
4210142110_10,0
4210142110_20,0
4500174291_10,0
4500174279_20,0
4500174336_1,0
4500174323_10,0
4500174323_20,0
4500174346_1,0
4220038501_40,0
4210142112_10,0
4300013250_10,0
4500174271_50,0
4210142036_20,0
4300012965_10,0
4300012966_10,0
4300013254_10,0
4500174271_40,0
4500174306_10,0
4500174292_10,0
4210142129_10,0
4500174271_60,0
4500174271_30,0
4210142084_40,0
4210142084_20,0
4210142084_10,0
4500174271_20,0
4210142084_30,0
4500174307_10,0
4500174318_10,0
4500174315_1,0
4500174328_1,0
4300013255_10,0
4210141773_10,0
4500174271_70,0
4220038479_10,0
4300013256_10,0
4400010308_10,0
4300013257_10,0
4300013258_10,0
4300013260_10,0
4300013262_10,0
4300013263_10,0
4500174293_10,0
4500174271_130,0
4500174271_80,0
4500174271_120,0
4500174341_1,0
4500174347_1,0
4210142087_40,0
4500174271_100,0
4500174271_90,0
4210142117_10,0
4220040182_10,0
4220038479_20,0
4300013248_10,0
4500174271_110,0
4210141768_20,0
4210142143_10,0
4210142139_40,0
4500174270_10,0
4300013245_10,0
4500174271_240,0
4500174271_230,0
4500174326_1,0
4500174271_220,0
4500173877_10,0
4210142103_10,0
4500174335_1,0
4400010307_10,0
4210142132_20,0
4210142139_50,0
4210142127_20,0
4210142132_30,0
4500174309_1,0
4500169790_10,0
4500174271_210,0
4210142127_30,0
4500174271_260,0
4500174329_1,0
4500174327_1,0
4500173043_10,0
4500174280_10,0
4500174280_20,0
4220040187_10,0
4220040187_20,0
4220039860_10,0
4210142127_10,0
4500174271_250,0
4500173876_10,0
4500174345_1,0
4210142109_10,0
4210142145_10,0
4500174282_110,0
4500159853_10,0
45005911_10,0
4210142010_10,0
4300012994_10,0
4500174275_10,0
45006027_10,0
4500173878_10,0
4220039431_20,0
4500174271_190,0
4500174294_10,0
4500174271_10,0
4220040184_10,0
4500174311_10,0
4300012994_40,0
